,thermalZone.TAir,totalHeatingPower.y
821,297.8448854166454,12492.848187265603
822,297.8913373637962,12492.848187265603
823,297.9307141418051,12492.848187265603
824,297.9652591376498,12492.848187265603
825,297.9954341890298,12492.848187265603
826,298.0207980500428,12492.848187265603
827,298.04276844918166,12492.848187265603
828,298.06358252183514,12492.848187265603
829,298.08545770444147,12492.848187265603
830,298.10875029770693,12492.848187265603
831,298.1321308976259,12492.848187265603
832,298.1541062528651,12492.848187265603
833,298.17561995348757,12492.848187265603
834,298.19988601575176,12492.848187265603
835,298.22782733169214,12492.848187265603
836,298.2567271492671,12492.848187265603
837,298.28517293902746,12492.848187265603
838,298.3128364843411,12492.848187265603
839,298.339987057169,12492.848187265603
840,298.36737916518456,12492.848187265603
841,298.3953680148922,12492.848187265603
842,298.42345799571746,12492.848187265603
843,298.45162711665847,12492.848187265603
844,298.47998565671884,12492.848187265603
845,298.50862575242587,12492.848187265603
846,298.5375407732293,12492.848187265603
847,298.56665347989355,11104.75394423609
848,297.5371712442184,9716.65970120658
849,296.4096388084411,8328.56545817707
850,295.25630718803615,6940.471215147558
851,294.082955648744,5552.376972118045
